id,name,area,city,latitude,longitude,source,source_license,confidence,last_checked_at,court_type,access_type,price_type,has_lights,dryness_after_rain,slippery_when_wet,rain_playable,surface_type,surface_condition,court_cleanliness,court_space,runoff_safety,peak_times,has_nets,rim_height,rim_type,backboard_condition,rim_condition,hoop_count,opening_hours,evening_access,has_toilets,has_drinking_water,has_parking,has_changing_rooms,good_for_solo,good_for_pickup,good_for_training,beginner_friendly,notes,photo_asset_name,photo_url,osm_type,osm_id,osm_ref,osm_tags_json,import_batch
osm-way-378024249,OSM Basketball Court 378024249,UK,UK,54.3727980,-2.9953315,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/378024249). Name is missing in OSM and should be manually reviewed.,,,way,378024249,way/378024249,"{""@id"":""way/378024249"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-378039938,OSM Basketball Court 378039938,UK,UK,51.5856397,-0.0371039,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/378039938). Name is missing in OSM and should be manually reviewed.,,,way,378039938,way/378039938,"{""@id"":""way/378039938"",""barrier"":""fence"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-378174489,OSM Basketball Court 378174489,UK,UK,51.4190513,0.7429925,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/378174489). Name is missing in OSM and should be manually reviewed.,,,way,378174489,way/378174489,"{""@id"":""way/378174489"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-378883235,OSM Basketball Court 378883235,UK,UK,51.7629716,0.5450557,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/378883235). Name is missing in OSM and should be manually reviewed.,,,way,378883235,way/378883235,"{""@id"":""way/378883235"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-379879851,OSM Basketball Court 379879851,UK,UK,52.6677658,1.6166268,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/379879851). Name is missing in OSM and should be manually reviewed.,,,way,379879851,way/379879851,"{""@id"":""way/379879851"",""barrier"":""fence"",""fence_type"":""chain_link"",""height"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-380679975,Bouncestation,Mackintosh Place,Irvine,55.6072829,-4.6391347,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,mixed,unknown,free,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/380679975).,,,way,380679975,way/380679975,"{""@id"":""way/380679975"",""addr:city"":""Irvine"",""addr:housenumber"":""34"",""addr:postcode"":""KA11 4JT"",""addr:street"":""Mackintosh Place"",""building"":""industrial"",""fee"":""no"",""leisure"":""sports_centre"",""name"":""Bouncestation"",""sport"":""fitness;basketball;football"",""@geometry"":""center""}",2026-05-12
osm-way-380679976,Bouncestation,Mackintosh Place,Irvine,55.6071200,-4.6391986,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,mixed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/380679976).,,,way,380679976,way/380679976,"{""@id"":""way/380679976"",""addr:city"":""Irvine"",""addr:housenumber"":""34"",""addr:postcode"":""KA11 4JT"",""addr:street"":""Mackintosh Place"",""building"":""industrial"",""leisure"":""sports_centre"",""name"":""Bouncestation"",""ref:GB:uprn"":""126041733"",""sport"":""fitness;basketball;football"",""@geometry"":""center""}",2026-05-12
osm-way-381511753,OSM Basketball Court 381511753,UK,UK,51.5542349,-0.0794552,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,public,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,1,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/381511753). Name is missing in OSM and should be manually reviewed.,,,way,381511753,way/381511753,"{""@id"":""way/381511753"",""access"":""yes"",""barrier"":""fence"",""hoops"":""1"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-382655881,OSM Basketball Court 382655881,UK,UK,51.7499719,-0.3535150,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/382655881). Name is missing in OSM and should be manually reviewed.,,,way,382655881,way/382655881,"{""@id"":""way/382655881"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-382950752,OSM Basketball Court 382950752,UK,UK,51.6536423,-0.1683209,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/382950752). Name is missing in OSM and should be manually reviewed.,,,way,382950752,way/382950752,"{""@id"":""way/382950752"",""barrier"":""fence"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-383258183,OSM Basketball Court 383258183,UK,UK,55.9276945,-3.2790912,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/383258183). Name is missing in OSM and should be manually reviewed. OSM source tag: Bing.,,,way,383258183,way/383258183,"{""@id"":""way/383258183"",""leisure"":""pitch"",""source"":""Bing"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-384352365,OSM Basketball Court 384352365,UK,UK,51.4890188,-0.0349798,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,yes,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/384352365). Name is missing in OSM and should be manually reviewed.,,,way,384352365,way/384352365,"{""@id"":""way/384352365"",""leisure"":""pitch"",""lit"":""yes"",""sport"":""soccer;basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-384726186,OSM Basketball Court 384726186,UK,UK,56.0596422,-3.2254846,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/384726186). Name is missing in OSM and should be manually reviewed.,,,way,384726186,way/384726186,"{""@id"":""way/384726186"",""barrier"":""fence"",""hoops"":""2"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-384903610,OSM Basketball Court 384903610,UK,UK,55.1051977,-1.5193492,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/384903610). Name is missing in OSM and should be manually reviewed. OSM source tag: Bing.,,,way,384903610,way/384903610,"{""@id"":""way/384903610"",""leisure"":""pitch"",""source"":""Bing"",""sport"":""basketball"",""wheelchair"":""yes"",""@geometry"":""center""}",2026-05-12
osm-way-385774704,OSM Basketball Court 385774704,UK,UK,52.9868173,-1.0358904,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/385774704). Name is missing in OSM and should be manually reviewed. OSM source tag: survey.,,,way,385774704,way/385774704,"{""@id"":""way/385774704"",""leisure"":""pitch"",""source"":""survey"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-385905384,OSM Basketball Court 385905384,UK,UK,51.4704450,-0.0572022,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/385905384). Name is missing in OSM and should be manually reviewed.,,,way,385905384,way/385905384,"{""@id"":""way/385905384"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-385986966,OSM Basketball Court 385986966,UK,UK,52.4713148,-2.1269644,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/385986966). Name is missing in OSM and should be manually reviewed. OSM source tag: bing.,,,way,385986966,way/385986966,"{""@id"":""way/385986966"",""leisure"":""pitch"",""source"":""bing"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-385998519,OSM Basketball Court 385998519,UK,UK,53.7727332,-2.4776185,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/385998519). Name is missing in OSM and should be manually reviewed.,,,way,385998519,way/385998519,"{""@id"":""way/385998519"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-388030630,OSM Basketball Court 388030630,UK,UK,51.6453662,-0.0448445,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/388030630). Name is missing in OSM and should be manually reviewed.,,,way,388030630,way/388030630,"{""@id"":""way/388030630"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-388040792,OSM Basketball Court 388040792,UK,UK,53.2592353,-3.4405168,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/388040792). Name is missing in OSM and should be manually reviewed.,,,way,388040792,way/388040792,"{""@id"":""way/388040792"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-388701163,OSM Basketball Court 388701163,UK,UK,51.9639203,1.3273507,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/388701163). Name is missing in OSM and should be manually reviewed.,,,way,388701163,way/388701163,"{""@id"":""way/388701163"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-388926962,OSM Basketball Court 388926962,UK,UK,53.7782078,-2.2474549,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/388926962). Name is missing in OSM and should be manually reviewed. OSM source tag: survey;bing.,,,way,388926962,way/388926962,"{""@id"":""way/388926962"",""leisure"":""pitch"",""source"":""survey;bing"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-389097178,OSM Basketball Court 389097178,UK,UK,54.5643198,-1.2252387,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/389097178). Name is missing in OSM and should be manually reviewed. OSM source tag: Bing.,,,way,389097178,way/389097178,"{""@id"":""way/389097178"",""leisure"":""pitch"",""source"":""Bing"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-389097179,OSM Basketball Court 389097179,UK,UK,54.5643374,-1.2248242,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/389097179). Name is missing in OSM and should be manually reviewed. OSM source tag: Bing.,,,way,389097179,way/389097179,"{""@id"":""way/389097179"",""leisure"":""pitch"",""source"":""Bing"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-389538820,OSM Basketball Court 389538820,UK,UK,51.5360349,-0.0680638,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Mo-Su 09:00+,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/389538820). Name is missing in OSM and should be manually reviewed.,,,way,389538820,way/389538820,"{""@id"":""way/389538820"",""barrier"":""fence"",""fence_type"":""wire"",""leisure"":""pitch"",""note"":""Open 9am to 9pm in the summer and 9am to 6pm in the winter"",""opening_hours"":""Mo-Su 09:00+"",""sport"":""soccer;basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-389554093,OSM Basketball Court 389554093,UK,UK,50.8881468,-0.3342441,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/389554093). Name is missing in OSM and should be manually reviewed.,,,way,389554093,way/389554093,"{""@id"":""way/389554093"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
